Year,Month,Day,Block,Row,Colum,Rep,Height_cm,Sex
2019,Jul,9,5,2,D,9,,
2019,Jul,9,5,2,D,10,,
2019,Jul,9,5,4,A,1,71,V
2019,Jul,9,5,4,A,2,64,V
2019,Jul,9,5,4,A,3,63,V
2019,Jul,9,5,4,A,4,61,V
2019,Jul,9,5,4,A,5,72,V
2019,Jul,9,5,4,A,6,50,V
2019,Jul,9,5,4,A,7,45,V
2019,Jul,9,5,4,A,8,42,V
2019,Jul,9,5,4,A,9,46,V
2019,Jul,9,5,4,A,10,51,V
2019,Jul,9,5,4,D,1,50,C5
2019,Jul,9,5,4,D,2,42,F
2019,Jul,9,5,4,D,3,39,F
2019,Jul,9,5,4,D,4,33,F
2019,Jul,9,5,4,D,5,37,F
2019,Jul,9,5,4,D,6,33,F
2019,Jul,9,5,4,D,7,28,F
2019,Jul,9,5,4,D,8,30,F
2019,Jul,9,5,4,D,9,53,F
2019,Jul,9,5,4,D,10,24,F
2019,Jul,9,5,5,C,1,70,V
2019,Jul,9,5,5,C,2,72,V
2019,Jul,9,5,5,C,3,45,V
2019,Jul,9,5,5,C,4,72,V
2019,Jul,9,5,5,C,5,59,V
2019,Jul,9,5,5,C,6,52,V
2019,Jul,9,5,5,C,7,57,V
2019,Jul,9,5,5,C,8,49,V
2019,Jul,9,5,5,C,9,51,V
2019,Jul,9,5,5,C,10,65,V
2019,Jul,9,6,1,B,1,39,V
2019,Jul,9,6,1,B,2,38,V
2019,Jul,9,6,1,B,3,34,V
2019,Jul,9,6,1,B,4,45,V
2019,Jul,9,6,1,B,5,49,V
2019,Jul,9,6,1,B,6,49,V
2019,Jul,9,6,1,B,7,26,V
2019,Jul,9,6,1,B,8,,
2019,Jul,9,6,1,B,9,,
2019,Jul,9,6,1,B,10,,
2019,Jul,9,6,1,C,1,64,F
2019,Jul,9,6,1,C,2,64,F
2019,Jul,9,6,1,C,3,34,F
2019,Jul,9,6,1,C,4,32,F
2019,Jul,9,6,1,C,5,71,F
2019,Jul,9,6,1,C,6,57,F
2019,Jul,9,6,1,C,7,43,F
2019,Jul,9,6,1,C,8,34,F
2019,Jul,9,6,1,C,9,63,C3
2019,Jul,9,6,1,C,10,69,F
2019,Jul,9,6,2,D,1,37,V
2019,Jul,9,6,2,D,2,20,V
2019,Jul,9,6,2,D,3,17,V
2019,Jul,9,6,2,D,4,37,V
2019,Jul,9,6,2,D,5,21,V
2019,Jul,9,6,2,D,6,29,V
2019,Jul,9,6,2,D,7,,
2019,Jul,9,6,2,D,8,,
2019,Jul,9,6,2,D,9,,
2019,Jul,9,6,2,D,10,,
2019,Jul,9,6,3,C,1,55,V
2019,Jul,9,6,3,C,2,50,V
2019,Jul,9,6,3,C,3,47,V
2019,Jul,9,6,3,C,4,35,V
2019,Jul,9,6,3,C,5,55,V
2019,Jul,9,6,3,C,6,32,V
2019,Jul,9,6,3,C,7,40,V
2019,Jul,9,6,3,C,8,27,V
2019,Jul,9,6,3,C,9,34,V
2019,Jul,9,6,3,C,10,38,V
2019,Jul,9,6,4,A,1,59,V
2019,Jul,9,6,4,A,2,58,V
2019,Jul,9,6,4,A,3,57,V
2019,Jul,9,6,4,A,4,54,V
2019,Jul,9,6,4,A,5,85,V
2019,Jul,9,6,4,A,6,45,V
2019,Jul,9,6,4,A,7,45,V
2019,Jul,9,6,4,A,8,66,V
2019,Jul,9,6,4,A,9,54,V
2019,Jul,9,6,4,A,10,37,V
2019,Jul,9,6,5,C,1,73,F
2019,Jul,9,6,5,C,2,86,M
2019,Jul,9,6,5,C,3,55,F
2019,Jul,9,6,5,C,4,67,F
2019,Jul,9,6,5,C,5,78,M
2019,Jul,9,6,5,C,6,99,M
2019,Jul,9,6,5,C,7,36,F
2019,Jul,9,6,5,C,8,63,F
2019,Jul,9,6,5,C,9,45,F
2019,Jul,9,6,5,C,10,,
2019,Jul,9,7,3,B,1,125,M
2019,Jul,9,7,3,B,2,120,M
2019,Jul,9,7,3,B,3,197,M
2019,Jul,9,7,3,B,4,120,F
2019,Jul,9,7,3,B,5,199,F
2019,Jul,9,7,3,B,6,100,M
2019,Jul,9,7,3,B,7,100,F
2019,Jul,9,7,3,B,8,96,M
2019,Jul,9,7,3,B,9,93,F
2019,Jul,9,7,3,B,10,101,M
2019,Jul,9,7,3,C,1,27,V
2019,Jul,9,7,3,C,2,18,V
2019,Jul,9,7,3,C,3,27,V
2019,Jul,9,7,3,C,4,30,V
2019,Jul,9,7,3,C,5,24,V
2019,Jul,9,7,3,C,6,20,V
2019,Jul,9,7,3,C,7,13,V
2019,Jul,9,7,3,C,8,,
2019,Jul,9,7,3,C,9,,
2019,Jul,9,7,3,C,10,,
2019,Jul,9,7,3,D,1,72,V
2019,Jul,9,7,3,D,2,71,V
2019,Jul,9,7,3,D,3,69,V
2019,Jul,9,7,3,D,4,80,V
2019,Jul,9,7,3,D,5,69,V
2019,Jul,9,7,3,D,6,72,V
2019,Jul,9,7,3,D,7,62,V
2019,Jul,9,7,3,D,8,65,V
2019,Jul,9,7,3,D,9,49,V
2019,Jul,9,7,3,D,10,44,V
2019,Jul,9,7,4,A,1,29,V
2019,Jul,9,7,4,A,2,23,V
2019,Jul,9,7,4,A,3,27,V
2019,Jul,9,7,4,A,4,29,V
2019,Jul,9,7,4,A,5,24,V
2019,Jul,9,7,4,A,6,15,V
2019,Jul,9,7,4,A,7,,
2019,Jul,9,7,4,A,8,,
2019,Jul,9,7,4,A,9,,
2019,Jul,9,7,4,A,10,,
2019,Jul,9,7,4,D,1,39,V
2019,Jul,9,7,4,D,2,42,V
2019,Jul,9,7,4,D,3,38,V
2019,Jul,9,7,4,D,4,65,V
2019,Jul,9,7,4,D,5,64,V
2019,Jul,9,7,4,D,6,54,V
2019,Jul,9,7,4,D,7,59,V
2019,Jul,9,7,4,D,8,36,V
2019,Jul,9,7,4,D,9,42,V
2019,Jul,9,7,4,D,10,48,V
2019,Jul,9,7,5,C,1,62,F
2019,Jul,9,7,5,C,2,63,F
2019,Jul,9,7,5,C,3,99,N
2019,Jul,9,7,5,C,4,85,F
2019,Jul,9,7,5,C,5,76,M
2019,Jul,9,7,5,C,6,71,M
2019,Jul,9,7,5,C,7,59,F
2019,Jul,9,7,5,C,8,52,F
2019,Jul,9,7,5,C,9,75,M
2019,Jul,9,7,5,C,10,58,C4
2019,Jul,9,8,1,A,1,63,M
2019,Jul,9,8,1,A,2,37,F
2019,Jul,9,8,1,A,3,63,F
2019,Jul,9,8,1,A,4,83,M
2019,Jul,9,8,1,A,5,105,M
2019,Jul,9,8,1,A,6,117,F
2019,Jul,9,8,1,A,7,101,M
2019,Jul,9,8,1,A,8,82,M
2019,Jul,9,8,1,A,9,57,F
2019,Jul,9,8,1,A,10,54,M
2019,Jul,9,8,1,C,1,37,V
2019,Jul,9,8,1,C,2,36,V
2019,Jul,9,8,1,C,3,33,V
2019,Jul,9,8,1,C,4,46,V
2019,Jul,9,8,1,C,5,48,V
2019,Jul,9,8,1,C,6,58,V
2019,Jul,9,8,1,C,7,53,V
2019,Jul,9,8,1,C,8,49,V
2019,Jul,9,8,1,C,9,43,V
2019,Jul,9,8,1,C,10,37,V
2019,Jul,9,8,1,D,1,53,V
2019,Jul,9,8,1,D,2,54,V
2019,Jul,9,8,1,D,3,56,V
2019,Jul,9,8,1,D,4,74,V
2019,Jul,9,8,1,D,5,79,V
2019,Jul,9,8,1,D,6,48,V
2019,Jul,9,8,1,D,7,64,V
2019,Jul,9,8,1,D,8,69,V
2019,Jul,9,8,1,D,9,66,V
2019,Jul,9,8,1,D,10,46,V
2019,Jul,9,8,3,C,1,14,V
2019,Jul,9,8,3,C,2,14,V
2019,Jul,9,8,3,C,3,19,V
2019,Jul,9,8,3,C,4,,
2019,Jul,9,8,3,C,5,,
2019,Jul,9,8,3,C,6,,
2019,Jul,9,8,3,C,7,,
2019,Jul,9,8,3,C,8,,
2019,Jul,9,8,3,C,9,,
2019,Jul,9,8,3,C,10,,
2019,Jul,9,8,3,D,1,70,F
2019,Jul,9,8,3,D,2,65,M
2019,Jul,9,8,3,D,3,40,F
2019,Jul,9,8,3,D,4,57,M
2019,Jul,9,8,3,D,5,50,F
2019,Jul,9,8,3,D,6,80,F
2019,Jul,9,8,3,D,7,68,F
2019,Jul,9,8,3,D,8,70,F
2019,Jul,9,8,3,D,9,60,F
2019,Jul,9,8,3,D,10,79,C3
2019,Jul,9,8,4,C,1,26,V
2019,Jul,9,8,4,C,2,19,V
2019,Jul,9,8,4,C,3,28,V
2019,Jul,9,8,4,C,4,31,V
2019,Jul,9,8,4,C,5,,
2019,Jul,9,8,4,C,6,,
2019,Jul,9,8,4,C,7,,
2019,Jul,9,8,4,C,8,,
2019,Jul,9,8,4,C,9,,
2019,Jul,9,8,4,C,10,,
2019,Jul,9,9,1,A,1,102,V
2019,Jul,9,9,1,A,2,103,V
2019,Jul,9,9,1,A,3,83,V
2019,Jul,9,9,1,A,4,82,V
2019,Jul,9,9,1,A,5,91,V
2019,Jul,9,9,1,A,6,91,V
2019,Jul,9,9,1,A,7,89,V
2019,Jul,9,9,1,A,8,99,V
2019,Jul,9,9,1,A,9,84,V
2019,Jul,9,9,1,A,10,72,V
2019,Jul,9,9,1,D,1,99,M
2019,Jul,9,9,1,D,2,64,F
2019,Jul,9,9,1,D,3,84,M
2019,Jul,9,9,1,D,4,66,F
2019,Jul,9,9,1,D,5,132,M
2019,Jul,9,9,1,D,6,93,F
2019,Jul,9,9,1,D,7,91,F
2019,Jul,9,9,1,D,8,78,F
2019,Jul,9,9,1,D,9,118,M
2019,Jul,9,9,1,D,10,120,M
2019,Jul,9,9,2,C,1,154,V
2019,Jul,9,9,2,C,2,159,V
2019,Jul,9,9,2,C,3,138,V
2019,Jul,9,9,2,C,4,135,V
2019,Jul,9,9,2,C,5,129,V
2019,Jul,9,9,2,C,6,105,V
2019,Jul,9,9,2,C,7,101,V
2019,Jul,9,9,2,C,8,135,V
2019,Jul,9,9,2,C,9,136,V
2019,Jul,9,9,2,C,10,111,V
2019,Jul,9,9,2,D,1,150,F
2019,Jul,9,9,2,D,2,115,M
2019,Jul,9,9,2,D,3,109,M
2019,Jul,9,9,2,D,4,108,F
2019,Jul,9,9,2,D,5,120,M
2019,Jul,9,9,2,D,6,122,F
2019,Jul,9,9,2,D,7,130,F
2019,Jul,9,9,2,D,8,112,M
2019,Jul,9,9,2,D,9,114,M
2019,Jul,9,9,2,D,10,133,F
2019,Jul,9,9,3,B,1,61,F
2019,Jul,9,9,3,B,2,70,F
2019,Jul,9,9,3,B,3,77,M
2019,Jul,9,9,3,B,4,103,M
2019,Jul,9,9,3,B,5,131,M
2019,Jul,9,9,3,B,6,184,M
2019,Jul,9,9,3,B,7,56,F
2019,Jul,9,9,3,B,8,58,F
2019,Jul,9,9,3,B,9,81,F
2019,Jul,9,9,3,B,10,100,M
2019,Jul,9,9,3,C,1,147,V
2019,Jul,9,9,3,C,2,130,V
2019,Jul,9,9,3,C,3,125,V
2019,Jul,9,9,3,C,4,112,V
2019,Jul,9,9,3,C,5,113,V
2019,Jul,9,9,3,C,6,124,V
2019,Jul,9,9,3,C,7,113,V
2019,Jul,9,9,3,C,8,117,V
2019,Jul,9,9,3,C,9,190,V
2019,Jul,9,9,3,C,10,198,V
2019,Jul,9,9,4,A,1,90,F
2019,Jul,9,9,4,A,2,102,M
2019,Jul,9,9,4,A,3,97,M
2019,Jul,9,9,4,A,4,83,M
2019,Jul,9,9,4,A,5,59,F
2019,Jul,9,9,4,A,6,80,F
2019,Jul,9,9,4,A,7,65,F
2019,Jul,9,9,4,A,8,78,F
2019,Jul,9,9,4,A,9,104,F
2019,Jul,9,9,4,A,10,122,M
2019,Jul,9,9,4,B,1,75,V
2019,Jul,9,9,4,B,2,81,V
2019,Jul,9,9,4,B,3,91,V
2019,Jul,9,9,4,B,4,79,V
2019,Jul,9,9,4,B,5,93,V
2019,Jul,9,9,4,B,6,93,V
2019,Jul,9,9,4,B,7,75,V
2019,Jul,9,9,4,B,8,90,V
2019,Jul,9,9,4,B,9,81,V
2019,Jul,9,9,4,B,10,81,V
2019,Jul,19,5,2,A,1,94,F
2019,Jul,19,5,2,A,2,90,F
2019,Jul,19,5,2,A,3,76,F
2019,Jul,19,5,2,A,4,73,F
2019,Jul,19,5,2,A,5,67,F
2019,Jul,19,5,2,A,6,72,F
2019,Jul,19,5,2,A,7,59,F
2019,Jul,19,5,2,A,8,56,F
2019,Jul,19,5,2,A,9,127,F
2019,Jul,19,5,2,A,10,106,F
2019,Jul,19,5,2,C,1,58,F
2019,Jul,19,5,2,C,2,47,F
2019,Jul,19,5,2,C,3,68,F
2019,Jul,19,5,2,C,4,63,V
2019,Jul,19,5,2,C,5,41,V
2019,Jul,19,5,2,C,6,39,F
2019,Jul,19,5,2,C,7,28,V
2019,Jul,19,5,2,C,8,27,V
2019,Jul,19,5,2,C,9,40,V
2019,Jul,19,5,2,C,10,13,V
2019,Jul,19,5,2,D,1,38,V
2019,Jul,19,5,2,D,2,49,V
2019,Jul,19,5,2,D,3,77,F
2019,Jul,19,5,2,D,4,59,V
2019,Jul,19,5,2,D,5,48,V
2019,Jul,19,5,2,D,6,36,V
2019,Jul,19,5,2,D,7,39,V
2019,Jul,19,5,2,D,8,37,V
2019,Jul,19,5,2,D,9,39,V
2019,Jul,19,5,2,D,10,63,V
2019,Jul,19,5,4,A,1,64,V
2019,Jul,19,5,4,A,2,70,V
2019,Jul,19,5,4,A,3,62,V
2019,Jul,19,5,4,A,4,74,V
2019,Jul,19,5,4,A,5,73,V
2019,Jul,19,5,4,A,6,56,V
2019,Jul,19,5,4,A,7,65,V
2019,Jul,19,5,4,A,8,90,V
2019,Jul,19,5,4,A,9,59,V
2019,Jul,19,5,4,A,10,96,V
2019,Jul,19,5,4,D,1,41,F
2019,Jul,19,5,4,D,2,51,F
2019,Jul,19,5,4,D,3,37,F
2019,Jul,19,5,4,D,4,56,F
2019,Jul,19,5,4,D,5,50,F
2019,Jul,19,5,4,D,6,60,F
2019,Jul,19,5,4,D,7,52,F
2019,Jul,19,5,4,D,8,30,F
2019,Jul,19,5,4,D,9,47,F
2019,Jul,19,5,4,D,10,132,F
2019,Jul,19,5,5,C,1,102,V
2019,Jul,19,5,5,C,2,106,V
2019,Jul,19,5,5,C,3,60,V
2019,Jul,19,5,5,C,4,54,V
2019,Jul,19,5,5,C,5,66,V
2019,Jul,19,5,5,C,6,57,V
2019,Jul,19,5,5,C,7,56,V
2019,Jul,19,5,5,C,8,89,V
2019,Jul,19,5,5,C,9,112,V
2019,Jul,19,5,5,C,10,109,V
2019,Jul,19,6,1,B,1,42,V
2019,Jul,19,6,1,B,2,52,V
2019,Jul,19,6,1,B,3,51,F
2019,Jul,19,6,1,B,4,57,F
2019,Jul,19,6,1,B,5,73,F
2019,Jul,19,6,1,B,6,48,F
2019,Jul,19,6,1,B,7,42,F
2019,Jul,19,6,1,B,8,,
2019,Jul,19,6,1,B,9,,
2019,Jul,19,6,1,B,10,,
2019,Jul,19,6,1,C,1,58,F
2019,Jul,19,6,1,C,2,70,F
2019,Jul,19,6,1,C,3,33,F
2019,Jul,19,6,1,C,4,64,F
2019,Jul,19,6,1,C,5,62,F
2019,Jul,19,6,1,C,6,41,F
2019,Jul,19,6,1,C,7,34,F
2019,Jul,19,6,1,C,8,69,F
2019,Jul,19,6,1,C,9,86,F
2019,Jul,19,6,1,C,10,71,F
2019,Jul,19,6,2,D,1,49,V
2019,Jul,19,6,2,D,2,36,V
2019,Jul,19,6,2,D,3,35,V
2019,Jul,19,6,2,D,4,29,V
2019,Jul,19,6,2,D,5,22,F
2019,Jul,19,6,2,D,6,25,V
2019,Jul,19,6,2,D,7,47,V
2019,Jul,19,6,2,D,8,23,F
2019,Jul,19,6,2,D,9,39,V
2019,Jul,19,6,2,D,10,,
2019,Jul,19,6,3,C,1,62,V
2019,Jul,19,6,3,C,2,53,V
2019,Jul,19,6,3,C,3,77,V
2019,Jul,19,6,3,C,4,47,V
2019,Jul,19,6,3,C,5,49,V
2019,Jul,19,6,3,C,6,69,V
2019,Jul,19,6,3,C,7,59,V
2019,Jul,19,6,3,C,8,79,V
2019,Jul,19,6,3,C,9,59,V
2019,Jul,19,6,3,C,10,39,V
2019,Jul,19,6,4,A,1,69,V
2019,Jul,19,6,4,A,2,69,V
2019,Jul,19,6,4,A,3,61,V
2019,Jul,19,6,4,A,4,99,V
2019,Jul,19,6,4,A,5,52,V
2019,Jul,19,6,4,A,6,85,V
2019,Jul,19,6,4,A,7,59,V
2019,Jul,19,6,4,A,8,56,V
2019,Jul,19,6,4,A,9,74,V
2019,Jul,19,6,4,A,10,75,V
2019,Jul,19,6,5,C,1,132,F
2019,Jul,19,6,5,C,2,80,M
2019,Jul,19,6,5,C,3,79,F
2019,Jul,19,6,5,C,4,74,F
2019,Jul,19,6,5,C,5,87,M
2019,Jul,19,6,5,C,6,65,F
2019,Jul,19,6,5,C,7,76,F
2019,Jul,19,6,5,C,8,71,F
2019,Jul,19,6,5,C,9,70,F
2019,Jul,19,6,5,C,10,54,F
2019,Jul,19,7,3,B,1,96,F
2019,Jul,19,7,3,B,2,100,F
2019,Jul,19,7,3,B,3,103,F
2019,Jul,19,7,3,B,4,93,M
2019,Jul,19,7,3,B,5,89,F
2019,Jul,19,7,3,B,6,84,F
2019,Jul,19,7,3,B,7,83,F
2019,Jul,19,7,3,B,8,71,F
2019,Jul,19,7,3,B,9,84,F
2019,Jul,19,7,3,B,10,90,F
2019,Jul,19,7,3,C,1,30,V
2019,Jul,19,7,3,C,2,40,F
2019,Jul,19,7,3,C,3,30,V
2019,Jul,19,7,3,C,4,41,V
2019,Jul,19,7,3,C,5,22,V
2019,Jul,19,7,3,C,6,24,V
2019,Jul,19,7,3,C,7,,
2019,Jul,19,7,3,C,8,,
2019,Jul,19,7,3,C,9,,
2019,Jul,19,7,3,C,10,,
2019,Jul,19,7,3,D,1,92,V
2019,Jul,19,7,3,D,2,90,V
2019,Jul,19,7,3,D,3,92,V
2019,Jul,19,7,3,D,4,65,V
2019,Jul,19,7,3,D,5,60,V
2019,Jul,19,7,3,D,6,64,V
2019,Jul,19,7,3,D,7,65,V
2019,Jul,19,7,3,D,8,56,V
2019,Jul,19,7,3,D,9,78,V
2019,Jul,19,7,3,D,10,74,V
2019,Jul,19,7,4,A,1,29,V
2019,Jul,19,7,4,A,2,35,V
2019,Jul,19,7,4,A,3,31,V
2019,Jul,19,7,4,A,4,47,V
2019,Jul,19,7,4,A,5,29,V
2019,Jul,19,7,4,A,6,17,V
2019,Jul,19,7,4,A,7,,
2019,Jul,19,7,4,A,8,,
2019,Jul,19,7,4,A,9,,
2019,Jul,19,7,4,A,10,,
2019,Jul,19,7,4,D,1,57,V
2019,Jul,19,7,4,D,2,48,V
2019,Jul,19,7,4,D,3,39,V
2019,Jul,19,7,4,D,4,35,V
2019,Jul,19,7,4,D,5,59,V
2019,Jul,19,7,4,D,6,52,V
2019,Jul,19,7,4,D,7,40,V
2019,Jul,19,7,4,D,8,42,V
2019,Jul,19,7,4,D,9,57,V
2019,Jul,19,7,4,D,10,47,V
2019,Jul,19,7,5,C,1,67,F
2019,Jul,19,7,5,C,2,54,F
2019,Jul,19,7,5,C,3,82,F
2019,Jul,19,7,5,C,4,61,F
2019,Jul,19,7,5,C,5,59,F
2019,Jul,19,7,5,C,6,50,F
2019,Jul,19,7,5,C,7,45,F
2019,Jul,19,7,5,C,8,45,F
2019,Jul,19,7,5,C,9,78,F
2019,Jul,19,7,5,C,10,51,F
2019,Jul,19,8,1,A,1,102,F
2019,Jul,19,8,1,A,2,122,F
2019,Jul,19,8,1,A,3,94,M
2019,Jul,19,8,1,A,4,39,F
2019,Jul,19,8,1,A,5,83,F
2019,Jul,19,8,1,A,6,59,F
2019,Jul,19,8,1,A,7,65,F
2019,Jul,19,8,1,A,8,64,F
2019,Jul,19,8,1,A,9,97,F
2019,Jul,19,8,1,A,10,99,M
2019,Jul,19,8,1,C,1,59,V
2019,Jul,19,8,1,C,2,92,V
2019,Jul,19,8,1,C,3,58,V
2019,Jul,19,8,1,C,4,61,V
2019,Jul,19,8,1,C,5,57,V
2019,Jul,19,8,1,C,6,69,V
2019,Jul,19,8,1,C,7,58,V
2019,Jul,19,8,1,C,8,42,V
2019,Jul,19,8,1,C,9,55,V
2019,Jul,19,8,1,C,10,58,V
2019,Jul,19,8,1,D,1,57,V
2019,Jul,19,8,1,D,2,60,V
2019,Jul,19,8,1,D,3,59,V
2019,Jul,19,8,1,D,4,82,V
2019,Jul,19,8,1,D,5,94,V
2019,Jul,19,8,1,D,6,75,V
2019,Jul,19,8,1,D,7,92,V
2019,Jul,19,8,1,D,8,73,V
2019,Jul,19,8,1,D,9,80,V
2019,Jul,19,8,1,D,10,70,V
2019,Jul,19,8,3,C,1,29,V
2019,Jul,19,8,3,C,2,17,V
2019,Jul,19,8,3,C,3,17,V
2019,Jul,19,8,3,C,4,,
2019,Jul,19,8,3,C,5,,
2019,Jul,19,8,3,C,6,,
2019,Jul,19,8,3,C,7,,
2019,Jul,19,8,3,C,8,,
2019,Jul,19,8,3,C,9,,
2019,Jul,19,8,3,C,10,,
2019,Jul,19,8,3,D,1,56,F
2019,Jul,19,8,3,D,2,71,F
2019,Jul,19,8,3,D,3,79,F
2019,Jul,19,8,3,D,4,63,F
2019,Jul,19,8,3,D,5,43,F
2019,Jul,19,8,3,D,6,80,F
2019,Jul,19,8,3,D,7,50,F
2019,Jul,19,8,3,D,8,51,F
2019,Jul,19,8,3,D,9,74,F
2019,Jul,19,8,3,D,10,62,F
2019,Jul,19,8,4,C,1,41,F
2019,Jul,19,8,4,C,2,36,V
2019,Jul,19,8,4,C,3,22,V
2019,Jul,19,8,4,C,4,29,V
2019,Jul,19,8,4,C,5,,
2019,Jul,19,8,4,C,6,,
2019,Jul,19,8,4,C,7,,
2019,Jul,19,8,4,C,8,,
2019,Jul,19,8,4,C,9,,
2019,Jul,19,8,4,C,10,,
2019,Jul,19,9,1,A,1,105,V
2019,Jul,19,9,1,A,2,100,V
2019,Jul,19,9,1,A,3,100,V
2019,Jul,19,9,1,A,4,101,V
2019,Jul,19,9,1,A,5,97,V
2019,Jul,19,9,1,A,6,99,V
2019,Jul,19,9,1,A,7,108,V
2019,Jul,19,9,1,A,8,115,V
2019,Jul,19,9,1,A,9,84,V
2019,Jul,19,9,1,A,10,87,V
2019,Jul,19,9,1,D,1,97,F
2019,Jul,19,9,1,D,2,70,F
2019,Jul,19,9,1,D,3,69,F
2019,Jul,19,9,1,D,4,99,M
2019,Jul,19,9,1,D,5,89,M
2019,Jul,19,9,1,D,6,83,F
2019,Jul,19,9,1,D,7,135,M
2019,Jul,19,9,1,D,8,160,M
2019,Jul,19,9,1,D,9,110,F
2019,Jul,19,9,1,D,10,133,M
2019,Jul,19,9,2,C,1,123,M
2019,Jul,19,9,2,C,2,147,M
2019,Jul,19,9,2,C,3,80,F
2019,Jul,19,9,2,C,4,64,F
2019,Jul,19,9,2,C,5,65,F
2019,Jul,19,9,2,C,6,135,M
2019,Jul,19,9,2,C,7,112,F
2019,Jul,19,9,2,C,8,142,F
2019,Jul,19,9,2,C,9,116,F
2019,Jul,19,9,2,C,10,146,M
2019,Jul,19,9,2,D,1,135,V
2019,Jul,19,9,2,D,2,127,V
2019,Jul,19,9,2,D,3,144,V
2019,Jul,19,9,2,D,4,120,V
2019,Jul,19,9,2,D,5,140,V
2019,Jul,19,9,2,D,6,134,V
2019,Jul,19,9,2,D,7,150,V
2019,Jul,19,9,2,D,8,120,V
2019,Jul,19,9,2,D,9,128,V
2019,Jul,19,9,2,D,10,117,V
2019,Jul,19,9,3,B,1,89,F
2019,Jul,19,9,3,B,2,108,M
2019,Jul,19,9,3,B,3,103,M
2019,Jul,19,9,3,B,4,71,F
2019,Jul,19,9,3,B,5,97,M
2019,Jul,19,9,3,B,6,65,F
2019,Jul,19,9,3,B,7,63,F
2019,Jul,19,9,3,B,8,129,M
2019,Jul,19,9,3,B,9,108,M
2019,Jul,19,9,3,B,10,83,F
2019,Jul,19,9,3,C,1,136,V
2019,Jul,19,9,3,C,2,139,V
2019,Jul,19,9,3,C,3,134,V
2019,Jul,19,9,3,C,4,112,V
2019,Jul,19,9,3,C,5,114,V
2019,Jul,19,9,3,C,6,155,V
2019,Jul,19,9,3,C,7,145,V
2019,Jul,19,9,3,C,8,122,V
2019,Jul,19,9,3,C,9,129,V
2019,Jul,19,9,3,C,10,126,V
2019,Jul,19,9,4,A,1,94,F
2019,Jul,19,9,4,A,2,100,M
2019,Jul,19,9,4,A,3,90,F
2019,Jul,19,9,4,A,4,113,M
2019,Jul,19,9,4,A,5,83,F
2019,Jul,19,9,4,A,6,102,F
2019,Jul,19,9,4,A,7,90,M
2019,Jul,19,9,4,A,8,90,F
2019,Jul,19,9,4,A,9,98,F
2019,Jul,19,9,4,A,10,77,F
2019,Jul,19,9,4,B,1,98,V
2019,Jul,19,9,4,B,2,90,V
2019,Jul,19,9,4,B,3,87,V
2019,Jul,19,9,4,B,4,98,V
2019,Jul,19,9,4,B,5,100,V
2019,Jul,19,9,4,B,6,90,V
2019,Jul,19,9,4,B,7,112,V
2019,Jul,19,9,4,B,8,104,V
2019,Jul,19,9,4,B,9,80,V
2019,Jul,19,9,4,B,10,84,V
2019,Jul,31,5,2,A,1,57,F
2019,Jul,31,5,2,A,2,73,F
2019,Jul,31,5,2,A,3,64,F
2019,Jul,31,5,2,A,4,45,F
2019,Jul,31,5,2,A,5,64,F
2019,Jul,31,5,2,A,6,53,F
2019,Jul,31,5,2,A,7,44,F
2019,Jul,31,5,2,A,8,55,F
2019,Jul,31,5,2,A,9,130,F
2019,Jul,31,5,2,A,10,92,F
2019,Jul,31,5,2,C,1,83,F
2019,Jul,31,5,2,C,2,75,F
2019,Jul,31,5,2,C,3,87,F
2019,Jul,31,5,2,C,4,47,F
2019,Jul,31,5,2,C,5,38,F
2019,Jul,31,5,2,C,6,52,F
2019,Jul,31,5,2,C,7,28,F
2019,Jul,31,5,2,C,8,57,F
2019,Jul,31,5,2,C,9,39,F
2019,Jul,31,5,2,C,10,49,F
2019,Jul,31,5,2,D,1,53,V
2019,Jul,31,5,2,D,2,61,V
2019,Jul,31,5,2,D,3,98,F
2019,Jul,31,5,2,D,4,76,V
2019,Jul,31,5,2,D,5,33,V
2019,Jul,31,5,2,D,6,50,V
2019,Jul,31,5,2,D,7,35,V
2019,Jul,31,5,2,D,8,63,V
2019,Jul,31,5,2,D,9,49,V
2019,Jul,31,5,2,D,10,,
2019,Jul,31,5,4,A,1,52,V
2019,Jul,31,5,4,A,2,76,V
2019,Jul,31,5,4,A,3,84,V
2019,Jul,31,5,4,A,4,117,V
2019,Jul,31,5,4,A,5,78,V
2019,Jul,31,5,4,A,6,78,V
2019,Jul,31,5,4,A,7,75,V
2019,Jul,31,5,4,A,8,77,V
2019,Jul,31,5,4,A,9,129,V
2019,Jul,31,5,4,A,10,58,V
2019,Jul,31,5,4,D,1,,
2019,Jul,31,5,4,D,2,,
2019,Jul,31,5,4,D,3,,
2019,Jul,31,5,4,D,4,,
2019,Jul,31,5,4,D,5,,
2019,Jul,31,5,4,D,6,,
2019,Jul,31,5,4,D,7,,
2019,Jul,31,5,4,D,8,,
2019,Jul,31,5,4,D,9,,
2019,Jul,31,5,4,D,10,,
2019,Jul,31,5,5,C,1,78,V
2019,Jul,31,5,5,C,2,74,V
2019,Jul,31,5,5,C,3,99,V
2019,Jul,31,5,5,C,4,97,V
2019,Jul,31,5,5,C,5,80,V
2019,Jul,31,5,5,C,6,161,V
2019,Jul,31,5,5,C,7,163,V
2019,Jul,31,5,5,C,8,121,V
2019,Jul,31,5,5,C,9,120,V
