Year,Month,Day,Block,Row,Column,Induc_perc,MaleOpen_perc,FemaleOpen_perc,MonoOpen_perc,SeedHard_perc
2019,Jun,21,8,5,C,60,50,0,0,0
2019,Jun,21,8,5,D,,,,,
2019,Jun,21,9,1,A,0,0,0,0,0
2019,Jun,21,9,1,B,0,0,0,0,0
2019,Jun,21,9,1,C,90,0,0,0,0
2019,Jun,21,9,1,D,90,0,0,0,0
2019,Jun,21,9,2,A,80,0,0,0,0
2019,Jun,21,9,2,B,0,0,0,0,0
2019,Jun,21,9,2,C,90,0,0,0,0
2019,Jun,21,9,2,D,0,0,0,0,0
2019,Jun,21,9,3,A,80,10,0,0,0
2019,Jun,21,9,3,B,70,0,0,0,0
2019,Jun,21,9,3,C,0,0,0,0,0
2019,Jun,21,9,3,D,0,0,0,0,0
2019,Jun,21,9,4,A,80,0,0,0,0
2019,Jun,21,9,4,B,0,0,0,0,0
2019,Jun,21,9,4,C,0,0,0,0,0
2019,Jun,21,9,4,D,90,0,0,0,0
2019,Jun,24,5,1,A,100,30,10,0,0
2019,Jun,24,5,1,B,100,100,10,0,0
2019,Jun,24,5,1,C,100,100,100,0,0
2019,Jun,24,5,1,D,0,0,0,0,0
2019,Jun,24,5,2,A,100,10,0,0,0
2019,Jun,24,5,2,B,100,100,100,0,0
2019,Jun,24,5,2,C,0,0,0,0,0
2019,Jun,24,5,2,D,0,0,0,0,0
2019,Jun,24,5,3,A,100,100,50,0,0
2019,Jun,24,5,3,B,100,100,100,0,0
2019,Jun,24,5,3,C,100,0,0,0,0
2019,Jun,24,5,3,D,20,0,0,0,0
2019,Jun,24,5,4,A,0,0,0,0,0
2019,Jun,24,5,4,B,100,100,100,0,0
2019,Jun,24,5,4,C,100,0,0,0,0
2019,Jun,24,5,4,D,100,50,50,0,0
2019,Jun,24,5,5,A,0,0,0,0,0
2019,Jun,24,5,5,B,100,100,100,0,0
2019,Jun,24,5,5,C,0,0,0,0,0
2019,Jun,24,5,5,D,0,0,0,0,0
2019,Jun,24,6,1,A,100,100,100,0,0
2019,Jun,24,6,1,B,0,0,0,0,0
2019,Jun,24,6,1,C,100,100,100,0,0
2019,Jun,24,6,1,D,100,0,0,0,0
2019,Jun,24,6,2,A,100,0,0,0,0
2019,Jun,24,6,2,B,100,100,100,0,0
2019,Jun,24,6,2,C,0,0,0,0,0
2019,Jun,24,6,2,D,0,0,0,0,0
2019,Jun,24,6,3,A,100,0,0,0,0
2019,Jun,24,6,3,B,100,100,100,0,0
2019,Jun,24,6,3,C,0,0,0,0,0
2019,Jun,24,6,3,D,100,50,10,0,0
2019,Jun,24,6,4,A,0,0,0,0,0
2019,Jun,24,6,4,B,100,100,100,0,0
2019,Jun,24,6,4,C,100,100,100,0,0
2019,Jun,24,6,4,D,0,0,0,0,0
2019,Jun,24,6,5,A,100,100,100,0,0
2019,Jun,24,6,5,B,100,100,100,0,0
2019,Jun,24,6,5,C,100,20,0,0,0
2019,Jun,24,6,5,D,,,,,
2019,Jun,24,7,1,A,0,0,0,0,0
2019,Jun,24,7,1,B,100,100,100,0,0
2019,Jun,24,7,1,C,20,0,0,0,0
2019,Jun,24,7,1,D,100,20,0,0,0
2019,Jun,24,7,2,A,,,,,
2019,Jun,24,7,2,B,100,100,100,0,0
2019,Jun,24,7,2,C,100,100,100,0,0
2019,Jun,24,7,2,D,100,100,100,0,0
2019,Jun,24,7,3,A,100,100,100,0,0
2019,Jun,24,7,3,B,100,20,0,0,0
2019,Jun,24,7,3,C,0,0,0,0,0
2019,Jun,24,7,3,D,0,0,0,0,0
2019,Jun,24,7,4,A,0,0,0,0,0
2019,Jun,24,7,4,B,100,100,100,0,0
2019,Jun,24,7,4,C,100,100,100,0,0
2019,Jun,24,7,4,D,0,0,0,0,0
2019,Jun,24,7,5,A,0,0,0,0,0
2019,Jun,24,7,5,B,100,100,100,0,0
2019,Jun,24,7,5,C,100,100,60,0,0
2019,Jun,24,7,5,D,,,,,
2019,Jun,24,8,1,A,60,0,0,0,0
2019,Jun,24,8,1,B,80,0,0,0,0
2019,Jun,24,8,1,C,0,0,0,0,0
2019,Jun,24,8,1,D,0,0,0,0,0
2019,Jun,24,8,2,A,0,0,0,0,0
2019,Jun,24,8,2,B,0,0,0,0,0
2019,Jun,24,8,2,C,60,10,0,0,0
2019,Jun,24,8,2,D,100,100,100,0,0
2019,Jun,24,8,3,A,100,100,100,0,0
2019,Jun,24,8,3,B,0,0,0,0,0
2019,Jun,24,8,3,C,0,0,0,0,0
2019,Jun,24,8,3,D,100,100,100,0,0
2019,Jun,24,8,4,A,100,10,0,0,0
2019,Jun,24,8,4,B,100,50,20,0,0
2019,Jun,24,8,4,C,0,0,0,0,0
2019,Jun,24,8,4,D,100,100,100,0,0
2019,Jun,24,8,5,A,100,100,100,0,0
2019,Jun,24,8,5,B,100,100,100,0,0
2019,Jun,24,8,5,C,100,100,20,0,0
2019,Jun,24,8,5,D,,,,,
2019,Jun,24,9,1,A,0,0,0,0,0
2019,Jun,24,9,1,B,0,0,0,0,0
2019,Jun,24,9,1,C,100,10,0,0,0
2019,Jun,24,9,1,D,100,0,0,0,0
2019,Jun,24,9,2,A,100,20,10,0,0
2019,Jun,24,9,2,B,0,0,0,0,0
2019,Jun,24,9,2,C,100,0,0,0,0
2019,Jun,24,9,2,D,0,0,0,0,0
2019,Jun,24,9,3,A,100,20,10,0,0
2019,Jun,24,9,3,B,100,0,0,0,0
2019,Jun,24,9,3,C,0,0,0,0,0
2019,Jun,24,9,3,D,0,0,0,0,0
2019,Jun,24,9,4,A,100,0,0,0,0
2019,Jun,24,9,4,B,0,0,0,0,0
2019,Jun,24,9,4,C,0,0,0,0,0
2019,Jun,24,9,4,D,100,0,0,0,0
2019,Jun,26,5,1,A,100,90,50,0,0
2019,Jun,26,5,1,B,100,100,100,0,0
2019,Jun,26,5,1,C,100,100,100,0,0
2019,Jun,26,5,1,D,0,0,0,0,0
2019,Jun,26,5,2,A,80,60,20,0,0
2019,Jun,26,5,2,B,100,100,100,0,0
2019,Jun,26,5,2,C,0,0,0,0,0
2019,Jun,26,5,2,D,0,0,0,0,0
2019,Jun,26,5,3,A,100,100,100,0,0
2019,Jun,26,5,3,B,100,100,100,0,0
2019,Jun,26,5,3,C,100,100,100,0,0
2019,Jun,26,5,3,D,30,30,0,0,0
2019,Jun,26,5,4,A,0,0,0,0,0
2019,Jun,26,5,4,B,100,100,100,0,0
2019,Jun,26,5,4,C,20,0,0,0,0
2019,Jun,26,5,4,D,100,50,50,0,0
2019,Jun,26,5,5,A,0,0,0,0,0
2019,Jun,26,5,5,B,100,100,100,0,0
2019,Jun,26,5,5,C,100,100,100,0,0
2019,Jun,26,5,5,D,20,0,0,0,0
2019,Jun,26,6,1,A,100,100,100,0,0
2019,Jun,26,6,1,B,0,0,0,0,0
2019,Jun,26,6,1,C,100,100,100,0,0
2019,Jun,26,6,1,D,50,10,0,0,0
2019,Jun,26,6,2,A,10,0,0,0,0
2019,Jun,26,6,2,B,100,100,100,0,0
2019,Jun,26,6,2,C,0,0,0,0,0
2019,Jun,26,6,2,D,0,0,0,0,0
2019,Jun,26,6,3,A,100,100,50,0,0
2019,Jun,26,6,3,B,100,100,100,0,0
2019,Jun,26,6,3,C,0,0,0,0,0
2019,Jun,26,6,3,D,100,60,20,0,0
2019,Jun,26,6,4,A,0,0,0,0,0
2019,Jun,26,6,4,B,100,100,100,0,0
2019,Jun,26,6,4,C,100,100,100,0,0
2019,Jun,26,6,4,D,0,0,0,0,0
2019,Jun,26,6,5,A,100,100,100,0,0
2019,Jun,26,6,5,B,100,100,100,0,0
2019,Jun,26,6,5,C,80,50,0,0,0
2019,Jun,26,6,5,D,,,,,
2019,Jun,26,7,1,A,0,0,0,0,0
2019,Jun,26,7,1,B,100,100,100,0,0
2019,Jun,26,7,1,C,100,100,100,0,0
2019,Jun,26,7,1,D,40,50,0,0,0
2019,Jun,26,7,2,A,20,0,,,
2019,Jun,26,7,2,B,100,0,100,0,0
2019,Jun,26,7,2,C,100,100,100,0,0
2019,Jun,26,7,2,D,100,100,100,0,0
2019,Jun,26,7,3,A,,,,,
2019,Jun,26,7,3,B,80,20,0,0,0
2019,Jun,26,7,3,C,0,0,0,0,0
2019,Jun,26,7,3,D,0,0,0,0,0
2019,Jun,26,7,4,A,0,0,0,0,0
2019,Jun,26,7,4,B,100,100,100,0,0
2019,Jun,26,7,4,C,100,100,100,0,0
2019,Jun,26,7,4,D,0,0,0,0,0
2019,Jun,26,7,5,A,0,0,0,0,0
2019,Jun,26,7,5,B,100,100,100,0,0
2019,Jun,26,7,5,C,100,100,100,0,0
2019,Jun,26,7,5,D,,,,,
2019,Jun,26,8,1,A,60,10,0,0,0
2019,Jun,26,8,1,B,10,0,0,0,0
2019,Jun,26,8,1,C,0,0,0,0,0
2019,Jun,26,8,1,D,0,0,0,0,0
2019,Jun,26,8,2,A,0,0,0,0,0
2019,Jun,26,8,2,B,0,0,0,0,0
2019,Jun,26,8,2,C,50,0,0,0,0
2019,Jun,26,8,2,D,100,100,100,0,0
2019,Jun,26,8,3,A,100,100,100,0,0
2019,Jun,26,8,3,B,0,0,0,0,0
2019,Jun,26,8,3,C,0,0,0,0,0
2019,Jun,26,8,3,D,100,100,80,0,0
2019,Jun,26,8,4,A,80,30,0,0,0
2019,Jun,26,8,4,B,100,100,100,0,0
2019,Jun,26,8,4,C,0,0,0,0,0
2019,Jun,26,8,4,D,100,100,100,0,0
2019,Jun,26,8,5,A,100,100,100,0,0
2019,Jun,26,8,5,B,100,100,100,0,0
2019,Jun,26,8,5,C,100,100,100,0,0
2019,Jun,26,8,5,D,,,,,
2019,Jun,26,9,1,A,80,0,0,0,0
2019,Jun,26,9,1,B,80,20,0,0,0
2019,Jun,26,9,1,C,0,0,0,0,0
2019,Jun,26,9,1,D,0,0,0,0,0
2019,Jun,26,9,2,A,80,50,0,0,0
2019,Jun,26,9,2,B,0,0,0,0,0
2019,Jun,26,9,2,C,80,10,0,0,0
2019,Jun,26,9,2,D,0,0,0,0,0
2019,Jun,26,9,3,A,80,50,0,0,0
2019,Jun,26,9,3,B,20,0,0,0,0
2019,Jun,26,9,3,C,0,0,0,0,0
2019,Jun,26,9,3,D,0,0,0,0,0
2019,Jun,26,9,4,A,50,0,0,0,0
2019,Jun,26,9,4,B,0,0,0,0,0
2019,Jun,26,9,4,C,0,0,0,0,0
2019,Jun,26,9,4,D,80,40,0,0,0
2019,Jun,28,5,1,A,100,100,100,0,0
2019,Jun,28,5,1,B,100,100,100,0,0
2019,Jun,28,5,1,C,0,0,0,0,0
2019,Jun,28,5,1,D,0,0,0,0,0
2019,Jun,28,5,2,A,100,100,40,0,0
2019,Jun,28,5,2,B,100,100,100,0,0
2019,Jun,28,5,2,C,100,40,10,0,0
2019,Jun,28,5,2,D,30,0,0,0,0
2019,Jun,28,5,3,A,0,0,0,0,0
2019,Jun,28,5,3,B,100,100,100,0,0
2019,Jun,28,5,3,C,50,10,0,0,0
2019,Jun,28,5,3,D,100,100,100,0,0
2019,Jun,28,5,4,A,0,0,0,0,0
2019,Jun,28,5,4,B,100,100,100,0,0
2019,Jun,28,5,4,C,0,0,0,0,0
2019,Jun,28,5,4,D,10,10,0,0,0
2019,Jun,28,5,5,A,0,0,0,0,0
2019,Jun,28,5,5,B,100,100,100,100,0
2019,Jun,28,5,5,C,100,50,10,0,0
2019,Jun,28,5,5,D,80,100,0,0,0
2019,Jun,28,6,1,A,100,100,100,0,0
2019,Jun,28,6,1,B,0,0,0,0,0
2019,Jun,28,6,1,C,0,0,0,0,0
2019,Jun,28,6,1,D,10,10,0,0,0
2019,Jun,28,6,2,A,20,10,0,0,0
2019,Jun,28,6,2,B,100,100,100,100,0
2019,Jun,28,6,2,C,0,0,0,0,0
2019,Jun,28,6,2,D,0,0,0,0,0
2019,Jun,28,6,3,A,100,100,50,0,0
2019,Jun,28,6,3,B,100,100,100,0,0
2019,Jun,28,6,3,C,0,0,0,0,0
2019,Jun,28,6,3,D,100,0,0,0,0
2019,Jun,28,6,4,A,0,0,0,0,0
2019,Jun,28,6,4,B,100,60,0,0,0
2019,Jun,28,6,4,C,100,100,100,0,0
2019,Jun,28,6,4,D,0,0,0,0,0
2019,Jun,28,6,5,A,100,100,100,0,0
2019,Jun,28,6,5,B,100,100,100,0,0
2019,Jun,28,6,5,C,100,10,0,0,0
2019,Jun,28,6,5,D,,,,,0
2019,Jun,28,7,1,A,10,0,0,0,0
2019,Jun,28,7,1,B,100,100,100,0,0
2019,Jun,28,7,1,C,100,100,100,0,0
2019,Jun,28,7,1,D,100,100,100,0,0
2019,Jun,28,7,2,A,,,,0,0
2019,Jun,28,7,2,B,100,0,0,0,0
2019,Jun,28,7,2,C,100,100,100,0,0
2019,Jun,28,7,2,D,100,100,100,100,0
2019,Jun,28,7,3,A,100,100,100,0,0
2019,Jun,28,7,3,B,100,60,10,0,0
2019,Jun,28,7,3,C,0,0,0,0,0
2019,Jun,28,7,3,D,0,0,0,0,0
2019,Jun,28,7,4,A,0,0,0,0,0
2019,Jun,28,7,4,B,100,100,100,0,0
2019,Jun,28,7,4,C,100,100,100,0,0
2019,Jun,28,7,4,D,0,0,0,0,0
2019,Jun,28,7,5,A,0,0,0,0,0
2019,Jun,28,7,5,B,100,100,100,0,0
2019,Jun,28,7,5,C,100,100,100,100,0
2019,Jun,28,7,5,D,,,,,0
2019,Jun,28,8,1,A,100,70,10,,0
2019,Jun,28,8,1,B,70,0,0,,0
2019,Jun,28,8,1,C,0,0,0,,0
2019,Jun,28,8,1,D,0,0,0,,0
2019,Jun,28,8,2,A,0,0,0,,0
2019,Jun,28,8,2,B,0,0,0,,0
2019,Jun,28,8,2,C,100,100,20,,0
2019,Jun,28,8,2,D,100,100,100,,0
2019,Jun,28,8,3,A,100,100,100,,0
2019,Jun,28,8,3,B,10,10,0,,0
2019,Jun,28,8,3,C,0,0,0,,0
2019,Jun,28,8,3,D,100,100,80,,0
2019,Jun,28,8,4,A,100,100,20,,0
2019,Jun,28,8,4,B,100,100,100,,0
2019,Jun,28,8,4,C,0,0,0,,0
2019,Jun,28,8,4,D,100,100,100,,0
2019,Jun,28,8,5,A,100,100,100,,0
2019,Jun,28,8,5,B,100,100,100,100,0
2019,Jun,28,8,5,C,100,100,100,,0
2019,Jun,28,8,5,D,,,,,0
2019,Jun,28,9,1,A,0,0,0,0,0
2019,Jun,28,9,1,B,0,0,0,0,0
2019,Jun,28,9,1,C,100,40,0,0,0
2019,Jun,28,9,1,D,100,0,0,0,0
2019,Jun,28,9,2,A,100,80,0,0,0
2019,Jun,28,9,2,B,0,0,0,0,0
2019,Jun,28,9,2,C,80,20,0,0,0
2019,Jun,28,9,2,D,0,0,0,0,0
2019,Jun,28,9,3,A,100,60,10,0,0
2019,Jun,28,9,3,B,100,10,0,0,0
2019,Jun,28,9,3,C,0,0,0,0,0
2019,Jun,28,9,3,D,0,0,0,0,0
2019,Jun,28,9,4,A,100,20,0,0,0
2019,Jun,28,9,4,B,0,0,0,0,0
2019,Jun,28,9,4,C,0,0,0,0,0
2019,Jun,28,9,4,D,100,80,10,0,0
2019,Jul,1,5,1,A,100,100,100,0,0
2019,Jul,1,5,1,B,100,100,100,0,0
2019,Jul,1,5,1,C,100,100,100,0,0
2019,Jul,1,5,1,D,0,0,0,0,0
2019,Jul,1,5,2,A,100,100,100,0,0
2019,Jul,1,5,2,B,100,100,100,0,0
2019,Jul,1,5,2,C,0,0,0,0,0
2019,Jul,1,5,2,D,0,0,0,0,0
2019,Jul,1,5,3,A,100,100,100,0,0
2019,Jul,1,5,3,B,100,100,100,0,0
2019,Jul,1,5,3,C,70,50,0,0,0
2019,Jul,1,5,3,D,60,20,0,0,0
2019,Jul,1,5,4,A,0,0,0,0,0
2019,Jul,1,5,4,B,100,100,100,0,0
2019,Jul,1,5,4,C,20,10,0,0,0
2019,Jul,1,5,4,D,100,100,100,0,0
2019,Jul,1,5,5,A,0,0,0,0,0
2019,Jul,1,5,5,B,100,100,100,0,0
2019,Jul,1,5,5,C,0,0,0,0,0
2019,Jul,1,5,5,D,80,80,0,0,0
2019,Jul,1,6,1,A,100,0,100,0,0
2019,Jul,1,6,1,B,0,0,0,0,0
2019,Jul,1,6,1,C,100,100,100,0,0
2019,Jul,1,6,1,D,70,10,10,0,0
2019,Jul,1,6,2,A,70,70,0,0,0
2019,Jul,1,6,2,B,100,100,100,0,0
2019,Jul,1,6,2,C,0,0,0,0,0
2019,Jul,1,6,2,D,0,0,0,0,0
2019,Jul,1,6,3,A,100,100,100,0,0
2019,Jul,1,6,3,B,100,100,100,0,0
2019,Jul,1,6,3,C,0,0,0,0,0
2019,Jul,1,6,3,D,100,100,100,0,0
2019,Jul,1,6,4,A,0,0,0,0,0
2019,Jul,1,6,4,B,100,100,100,0,0
2019,Jul,1,6,4,C,100,100,100,0,0
2019,Jul,1,6,4,D,0,0,0,0,0
2019,Jul,1,6,5,A,100,100,100,0,0
2019,Jul,1,6,5,B,100,100,100,0,0
2019,Jul,1,6,5,C,70,100,0,0,0
2019,Jul,1,6,5,D,,,,0,0
2019,Jul,1,7,1,A,0,0,0,0,0
2019,Jul,1,7,1,B,100,100,100,0,0
2019,Jul,1,7,1,C,50,50,10,0,0
2019,Jul,1,7,1,D,100,20,0,0,0
2019,Jul,1,7,2,A,,,,0,0
2019,Jul,1,7,2,B,100,100,100,0,0
2019,Jul,1,7,2,C,100,100,100,0,0
2019,Jul,1,7,2,D,100,100,100,0,0
2019,Jul,1,7,3,A,100,100,100,0,0
2019,Jul,1,7,3,B,100,100,100,0,0
2019,Jul,1,7,3,C,0,0,0,0,0
2019,Jul,1,7,3,D,0,0,0,0,0
2019,Jul,1,7,4,A,0,0,0,0,0
2019,Jul,1,7,4,B,100,100,100,0,0
2019,Jul,1,7,4,C,100,100,100,0,0
2019,Jul,1,7,4,D,0,0,0,0,0
2019,Jul,1,7,5,A,0,0,0,0,0
2019,Jul,1,7,5,B,100,100,100,0,0
2019,Jul,1,7,5,C,100,100,100,0,0
2019,Jul,1,7,5,D,,,,0,0
2019,Jul,1,8,1,A,100,80,10,0,0
2019,Jul,1,8,1,B,70,0,0,0,0
2019,Jul,1,8,1,C,0,0,0,0,0
2019,Jul,1,8,1,D,0,0,0,0,0
2019,Jul,1,8,2,A,0,0,0,0,0
2019,Jul,1,8,2,B,0,0,0,0,0
2019,Jul,1,8,2,C,100,100,100,0,0
2019,Jul,1,8,2,D,100,100,100,0,0
2019,Jul,1,8,3,A,100,100,100,0,0
2019,Jul,1,8,3,B,0,0,0,0,0
2019,Jul,1,8,3,C,0,0,0,0,0
2019,Jul,1,8,3,D,100,100,100,0,0
2019,Jul,1,8,4,A,90,90,20,0,0
2019,Jul,1,8,4,B,100,100,100,0,0
2019,Jul,1,8,4,C,0,0,0,0,0
2019,Jul,1,8,4,D,100,100,100,0,0
2019,Jul,1,8,5,A,100,100,100,0,0
2019,Jul,1,8,5,B,100,100,100,0,0
2019,Jul,1,8,5,C,100,100,100,0,0
2019,Jul,1,8,5,D,,,,0,0
2019,Jul,1,9,1,A,0,0,0,0,0
2019,Jul,1,9,1,B,0,0,0,0,0
2019,Jul,1,9,1,C,100,60,10,0,0
2019,Jul,1,9,1,D,90,40,0,0,0
2019,Jul,1,9,2,A,100,100,100,0,0
2019,Jul,1,9,2,B,0,0,0,0,0
2019,Jul,1,9,2,C,100,60,0,0,0
2019,Jul,1,9,2,D,0,0,0,0,0
2019,Jul,1,9,3,A,80,90,0,0,0
2019,Jul,1,9,3,B,100,90,0,0,0
2019,Jul,1,9,3,C,0,0,0,0,0
2019,Jul,1,9,3,D,0,0,0,0,0
2019,Jul,1,9,4,A,100,90,0,0,0
2019,Jul,1,9,4,B,0,0,0,0,0
2019,Jul,1,9,4,C,0,0,0,0,0
2019,Jul,1,9,4,D,100,90,0,0,0
